"","lon","lat","date","status","analysed_sst","analysis_error","mask","sea_ice_fraction"
"14580",54.5267392974347,2.85103837061058,2014-01-13,TRUE,300.56,0.37,1,NA
"14581",-69.7290789708495,18.5215703811214,2010-11-01,TRUE,NA,NA,2,NA
"14582",104.556964393705,65.3457156057546,2014-11-03,TRUE,NA,NA,2,NA
"14583",-137.821987392381,69.5189287486077,2016-10-25,TRUE,273.415,0.36,1,NA
"14584",32.5725051295012,2.74766783618651,2003-08-25,TRUE,NA,NA,2,NA
"14585",50.1549862883985,42.3265734969116,2005-11-16,TRUE,288.018,0.39,5,NA
"14586",-151.579646458849,70.5277650290497,2009-01-26,TRUE,271.403,0.36,1,NA
"14587",-98.1553595233709,65.1214338140937,2019-05-02,TRUE,NA,NA,2,NA
"14588",-139.259785618633,-5.29276381341716,2008-03-23,TRUE,299.37,0.37,1,NA
"14589",37.062215404585,-20.5832674080429,2009-09-07,TRUE,297.798,0.38,1,NA
"14590",-116.264899112284,29.710060689438,2008-08-11,TRUE,293.985,0.39,1,NA
"14591",-5.83755408413708,-21.4447203317367,2020-10-17,TRUE,293.221,0.37,1,NA
"14592",-66.6031221952289,-5.22177943828115,2019-07-02,TRUE,NA,NA,2,NA
"14593",-37.9390883725137,18.1523293467588,2004-08-06,TRUE,299.521,0.38,1,NA
"14594",69.3929113447666,24.3486986109914,2012-08-21,TRUE,NA,NA,2,NA
"14595",65.9282799996436,-21.2188466103888,2005-04-07,TRUE,299.223,0.39,1,NA
"14596",73.7693399470299,6.52782518194753,2011-01-21,TRUE,300.934,0.38,1,NA
"14597",77.6481471117586,-27.8732386558365,2018-08-09,TRUE,293.613,0.37,1,NA
"14598",-120.275793755427,55.9747623941254,2011-05-22,TRUE,NA,NA,2,NA
"14599",-85.1332200039178,-44.9586345919104,2018-06-26,TRUE,281.709,0.37,1,NA
"14600",-115.794842904434,48.6554839748599,2018-04-10,TRUE,NA,NA,2,NA
"14601",-16.9448959361762,54.1389888734889,2005-02-17,TRUE,283.553,0.38,1,0
"14602",179.785120775923,-13.9296188099777,2008-02-19,TRUE,301.604,0.38,1,NA
"14603",133.164722789079,7.65152976834387,2008-06-28,TRUE,301.729,0.4,1,NA
"14604",-105.419486789033,-30.5222442375081,2012-04-03,TRUE,295.541,0.36,1,NA
"14605",4.68923343345523,-13.400967185572,2012-10-06,TRUE,292.349,0.41,1,NA
"14606",25.7831829227507,2.97617696084714,2012-02-27,TRUE,NA,NA,2,NA
"14607",78.1237182766199,15.3097082255737,2014-04-15,TRUE,NA,NA,2,NA
"14608",-174.607543749735,-74.809425245629,2007-09-14,TRUE,271.35,0.36,9,1
"14609",-43.5635139606893,38.2139343178017,2014-01-07,TRUE,290.777,0.39,1,NA
"14610",170.568430675194,26.8346361768505,2011-12-21,TRUE,298.199,0.37,1,NA
"14611",83.7359512969851,72.8125233139333,2014-11-08,TRUE,NA,NA,2,NA
"14612",136.224497230724,-49.1331152782261,2003-09-23,TRUE,281.309,0.37,1,0
"14613",79.7166852280498,39.2623579547179,2020-05-13,TRUE,NA,NA,2,NA
"14614",-177.964864941314,24.3073370974763,2019-10-09,TRUE,301.693,0.37,1,NA
"14615",121.327527808025,-24.8755083555717,2006-08-04,TRUE,NA,NA,2,NA
"14616",27.7801592834294,24.7027208793601,2016-11-20,TRUE,NA,NA,2,NA
"14617",55.6648172624409,34.9711121739198,2013-10-08,TRUE,NA,NA,2,NA
"14618",91.41671304591,9.2446626604013,2012-02-10,TRUE,301.402,0.38,1,NA
"14619",65.5874383728951,-38.0248000967727,2011-05-14,TRUE,289.641,0.37,1,NA
"14620",-19.335305923596,-0.807032425481413,2017-03-01,TRUE,301.203,0.37,1,NA
"14621",-37.1625187061727,-26.3468504985978,2010-02-17,TRUE,302.13,0.38,1,NA
"14622",85.8763923123479,18.1274193329547,2007-02-19,TRUE,299.367,0.38,1,NA
"14623",147.359025618061,-29.7125900558642,2012-08-05,TRUE,NA,NA,2,NA
"14624",-94.9968641996384,59.843614255888,2006-03-12,TRUE,NA,NA,2,NA
"14625",142.314014676958,20.4011831325882,2015-11-11,TRUE,302.064,0.37,1,NA
"14626",-52.6679684501141,13.7380619243514,2007-06-20,TRUE,300.098,0.39,1,NA
"14627",95.2270909398794,66.5700266761044,2003-08-20,TRUE,NA,NA,2,NA
"14628",55.9953307919204,56.3260153733009,2012-09-28,TRUE,NA,NA,2,NA
"14629",144.666599482298,49.4989424466871,2014-02-07,TRUE,271.35,0.39,1,NA
"14630",61.278532538563,-26.6528889553518,2015-01-05,TRUE,300.561,0.39,1,NA
"14631",69.9743777979165,-46.2074724651196,2015-11-19,TRUE,278.274,0.37,1,NA
"14632",-80.4533572029322,-49.3647219836267,2012-04-24,TRUE,282.742,0.37,1,NA
"14633",-88.4748299047351,30.0539618738374,2013-02-05,TRUE,290.481,0.39,1,NA
"14634",29.9751356430352,-1.07239438787909,2014-07-11,TRUE,NA,NA,2,NA
"14635",-146.19933558628,-29.36460950217,2009-06-19,TRUE,293.504,0.37,1,NA
"14636",-60.8931743726134,-18.3414918156106,2017-06-27,TRUE,NA,NA,2,NA
"14637",94.1682911943644,-53.3865151082158,2009-11-24,TRUE,276.396,0.37,1,NA
"14638",11.8230214342475,-10.5203849300094,2010-07-12,TRUE,296.5,0.41,1,NA
"14639",-93.0498752463609,21.6295850632083,2006-05-14,TRUE,300.309,0.37,1,NA
"14640",-178.317604763433,29.9239371502494,2008-04-14,TRUE,294.328,0.37,1,NA
"14641",117.685880390927,14.4558645138127,2008-05-11,TRUE,303.059,0.38,1,NA
"14642",31.7837211862206,34.2392988678828,2009-11-09,TRUE,295.884,0.38,1,NA
"14643",58.8697184063494,16.9145308354428,2019-11-04,TRUE,301.274,0.37,1,NA
"14644",24.8310314118862,18.1386665422311,2013-03-16,TRUE,NA,NA,2,NA
"14645",84.4766569789499,-19.8923915488369,2011-04-12,TRUE,298.804,0.38,1,NA
"14646",60.3315705992281,-18.7294567758564,2013-10-24,TRUE,298.51,0.39,1,NA
"14647",76.9349136203527,-71.8015097572617,2012-09-19,TRUE,NA,NA,2,NA
"14648",115.481511438265,8.52832499736079,2014-11-06,TRUE,303.602,0.39,1,NA
"14649",175.714967083186,28.5660235903559,2018-10-26,TRUE,298.896,0.37,1,NA
"14650",-137.687072195113,32.1501268130489,2017-02-08,TRUE,290.699,0.39,1,NA
"14651",123.830504324287,-26.8170525490129,2007-12-28,TRUE,NA,NA,2,NA
"14652",0.0479956995695829,-19.3177166040117,2003-02-03,TRUE,296.309,0.39,1,NA
"14653",89.1448901407421,60.9879847456372,2015-03-23,TRUE,NA,NA,2,NA
"14654",-24.8626938834786,-49.5082828541547,2016-03-13,TRUE,279.06,0.39,1,0
"14655",149.262563204393,-49.4111628082583,2014-08-12,TRUE,281.249,0.38,1,0
"14656",18.479220494628,38.2079199573845,2013-10-11,TRUE,297.844,0.37,1,NA
"14657",176.699918992817,61.0185078961176,2008-01-04,TRUE,273.806,0.37,1,0
"14658",-178.75612850301,3.93482257103879,2013-12-17,TRUE,301.741,0.37,1,NA
"14659",140.827388847247,-63.9529243925102,2019-12-24,TRUE,273.038,0.36,1,NA
"14660",-140.684788534418,39.3926652966187,2013-04-23,TRUE,287.794,0.38,1,NA
"14661",37.1916967816651,-82.6560884054591,2011-06-21,TRUE,NA,NA,2,NA
"14662",2.56925616413355,-0.954161418530675,2012-04-03,TRUE,301.513,0.35,1,NA
"14663",-19.691527672112,-30.2418615355951,2003-03-05,TRUE,297.777,0.38,1,NA
"14664",-13.9477008674294,-5.46459994408204,2011-09-13,TRUE,296.894,0.38,1,NA
"14665",-57.8326140437275,-23.0470262750137,2013-08-10,TRUE,NA,NA,2,NA
"14666",165.750613063574,-14.2291641448759,2013-06-18,TRUE,301.103,0.39,1,NA
"14667",147.331372881308,71.0372116318237,2020-01-24,TRUE,NA,NA,2,NA
"14668",-18.1809245701879,7.59997347555399,2014-08-13,TRUE,299.498,0.41,1,NA
"14669",-56.7551416810602,-22.7961857126661,2005-06-07,TRUE,NA,NA,2,NA
"14670",-67.3518165852875,28.7705791962421,2007-11-11,TRUE,298.551,0.37,1,NA
"14671",-37.6730870828032,12.4488089955237,2018-01-20,TRUE,298.543,0.38,1,NA
"14672",-20.0336584355682,23.2170874586299,2015-06-15,TRUE,295.466,0.37,1,NA
"14673",-148.751899357885,21.8929517908476,2003-06-26,TRUE,297.924,0.37,1,NA
"14674",-3.88106608763337,-47.2110547895374,2009-10-08,TRUE,278.156,0.38,1,NA
"14675",25.4991586972028,-0.705017110475237,2017-06-24,TRUE,NA,NA,2,NA
"14676",163.741031158715,3.07649697483302,2004-03-18,TRUE,303.026,0.37,1,NA
"14677",13.0942296702415,-32.88282213745,2003-11-16,TRUE,291.995,0.37,1,NA
"14678",106.917380662635,-49.2164525087417,2012-08-22,TRUE,277.663,0.38,1,NA
"14679",148.094213912264,-27.7732587149503,2016-04-26,TRUE,NA,NA,2,NA
"14680",-149.105767970905,67.9950003362451,2006-10-06,TRUE,NA,NA,2,NA
"14681",-102.601096574217,-7.56091926660184,2007-07-26,TRUE,297.124,0.38,1,NA
"14682",92.9678745847195,-22.5437418597091,2018-12-12,TRUE,295.458,0.38,1,NA
"14683",-94.7061652969569,15.6026844410749,2019-08-09,TRUE,303.902,0.4,1,NA
"14684",-171.469587106258,58.1252177782274,2011-07-05,TRUE,278.61,0.37,1,0
"14685",69.6395811159164,-43.8348509656802,2010-01-11,TRUE,286.274,0.38,1,NA
"14686",-93.1476442795247,1.92228675300676,2011-04-10,TRUE,301.04,0.4,1,NA
"14687",171.574774123728,38.3752961028704,2012-10-23,TRUE,294.685,0.38,1,0
"14688",-175.839531049132,-12.8831979171456,2008-09-07,TRUE,300.97,0.38,1,NA
"14689",104.436260713264,66.636953976148,2004-06-09,TRUE,NA,NA,2,NA
"14690",126.274800896645,-10.5111472837765,2019-09-27,TRUE,300.456,0.36,1,NA
"14691",-11.1507974099368,38.672490018029,2010-02-10,TRUE,287.957,0.38,1,0
"14692",-8.44503524713218,4.45152187328091,2009-03-20,TRUE,301.345,0.38,1,NA
"14693",158.270274354145,49.0220396038228,2010-01-25,TRUE,273.841,0.38,1,0
"14694",152.924753660336,9.5622004287355,2010-01-16,TRUE,301.197,0.39,1,NA
"14695",170.410908227786,-5.58867559495123,2020-08-11,TRUE,302.698,0.37,1,NA
"14696",11.8029109016061,2.34208538220494,2005-06-04,TRUE,NA,NA,2,NA
"14697",-37.3717436660081,-49.4880369129331,2020-06-06,TRUE,278.709,0.38,1,NA
"14698",74.2657037638128,-57.6473123038985,2018-04-07,TRUE,275.075,0.37,1,NA
"14699",115.52048753947,7.42574539269985,2016-09-14,TRUE,302.649,0.42,1,NA
"14700",-81.0035807825625,-80.808873300186,2011-06-06,TRUE,NA,NA,2,NA
"14701",174.575674161315,-60.0779348889235,2006-10-10,TRUE,276.335,0.37,1,0
"14702",-85.1222427282482,-43.9172590248385,2009-01-01,TRUE,285.776,0.38,1,NA
"14703",157.425453532487,-54.350548179788,2004-06-17,TRUE,277.876,0.38,1,0
"14704",-14.0608451608568,9.08050300983137,2005-05-06,TRUE,301.652,0.39,1,NA
"14705",157.941069491208,40.3893930187088,2017-09-25,TRUE,292.487,0.4,1,NA
"14706",140.399606851861,64.2522157504658,2019-08-07,TRUE,NA,NA,2,NA
"14707",-130.279296878725,-5.49602277401543,2012-02-05,TRUE,299.234,0.37,1,NA
"14708",65.3678388800472,62.4344872997514,2004-03-14,TRUE,NA,NA,2,NA
"14709",38.8507630862296,30.7684618022751,2017-04-01,TRUE,NA,NA,2,NA
"14710",-81.891429014504,-19.4798864977126,2009-12-08,TRUE,291.941,0.4,1,NA
"14711",101.512050395831,-48.6333397090379,2017-04-14,TRUE,279.693,0.38,1,NA
"14712",-114.292417103425,31.4551170157024,2018-06-13,TRUE,300.114,0.38,1,NA
"14713",114.944746177644,-15.5864215622423,2005-04-09,TRUE,302.776,0.37,1,NA
"14714",19.4766987394542,-59.155165041737,2014-06-19,TRUE,271.989,0.36,1,0
"14715",91.4857408683747,-1.46150752835664,2012-03-03,TRUE,301.989,0.39,1,NA
"14716",74.3288996256888,27.1213272077747,2013-05-27,TRUE,NA,NA,2,NA
"14717",-177.303437143564,31.4486008380773,2008-01-16,TRUE,291.98,0.36,1,NA
"14718",-147.428017901257,60.3221644358741,2008-02-28,TRUE,276.723,0.37,1,0
"14719",90.4023540671915,-75.771729375617,2012-10-20,TRUE,NA,NA,2,NA
"14720",-41.619593789801,5.62643677547337,2011-03-15,TRUE,300.56,0.4,1,NA
"14721",-76.8508534412831,-19.4434334258015,2019-04-10,TRUE,296.215,0.4,1,NA
"14722",-135.541196521372,9.10887158640524,2016-09-21,TRUE,300.569,0.41,1,NA
"14723",-138.107210900635,18.4055948455419,2005-11-26,TRUE,298.198,0.39,1,NA
"14724",-35.3099234774709,-3.56114000950477,2016-01-12,TRUE,300.527,0.37,1,NA
"14725",-78.9500436745584,18.7641372023492,2017-03-03,TRUE,300.179,0.38,1,NA
"14726",-58.1672217138112,-29.5443040264466,2010-12-24,TRUE,NA,NA,2,NA
"14727",-0.36271009594202,78.5330393260274,2015-06-24,TRUE,274.199,0.35,9,0.06
"14728",-19.047917034477,-25.7350830556826,2012-07-08,TRUE,294.26,0.37,1,NA
"14729",10.8974053524435,-11.0760404316424,2007-05-09,TRUE,300.821,0.37,1,NA
"14730",148.044781889766,-40.6231854155681,2012-01-03,TRUE,292.013,0.38,1,NA
"14731",-156.495946152136,0.20386455477118,2016-04-02,TRUE,301,0.39,1,NA
"14732",75.6859046872705,-27.5571913342822,2015-05-23,TRUE,295.87,0.39,1,NA
"14733",-60.2491406165063,-21.8272479841055,2013-03-22,TRUE,NA,NA,2,NA
"14734",177.83914687112,-0.310474358216037,2008-12-22,TRUE,300.786,0.38,1,NA
"14735",146.630285186693,33.529069166112,2014-07-20,TRUE,298.365,0.38,1,NA
"14736",-162.07499999553,-0.0811441152080782,2007-01-28,TRUE,299.604,0.37,1,NA
"14737",57.9064523242414,63.474711926321,2018-05-26,TRUE,NA,NA,2,NA
"14738",-60.0056931842119,8.59979479231214,2004-11-07,TRUE,301.773,0.4,1,NA
"14739",2.45134575292468,-17.7535787690555,2011-03-24,TRUE,298.307,0.38,1,NA
"14740",-37.1770033054054,54.642823391233,2014-08-27,TRUE,285.156,0.37,1,0
"14741",18.2166577968746,43.05478919781,2005-04-04,TRUE,NA,NA,2,NA
"14742",-21.8233630713075,-38.1236559942542,2014-02-21,TRUE,291.249,0.39,1,NA
"14743",0.875581651926041,-21.9562403944935,2010-05-10,TRUE,295.561,0.38,1,NA
"14744",142.026818906888,53.2568537141332,2011-03-20,TRUE,NA,NA,2,NA
"14745",9.3577420245856,-47.7753749643972,2005-05-25,TRUE,278.538,0.38,1,NA
"14746",100.647463034838,-4.22594176780651,2005-07-07,TRUE,303.038,0.38,1,NA
"14747",-107.034118277952,-9.43604959158976,2011-08-14,TRUE,296.878,0.41,1,NA
"14748",-156.338001675904,-54.55074265607,2014-06-27,TRUE,277.664,0.38,1,0
"14749",-46.0730184707791,36.1036604717164,2016-02-14,TRUE,291.737,0.39,1,NA
"14750",-43.3356532640755,51.6655782025788,2019-12-18,TRUE,283.77,0.38,1,NA
"14751",135.801371047273,-28.1721240636824,2010-01-02,TRUE,NA,NA,2,NA
"14752",-131.940956041217,-24.2852692075529,2015-12-24,TRUE,298.487,0.38,1,NA
"14753",174.599819323048,-1.18082911756276,2011-03-26,TRUE,301.263,0.38,1,NA
"14754",137.239263486117,-85.0033597984847,2008-01-03,TRUE,NA,NA,2,NA
"14755",136.129782395437,61.3578054865522,2003-06-26,TRUE,NA,NA,2,NA
"14756",-151.569815576077,62.6574726524729,2004-10-12,TRUE,NA,NA,2,NA
"14757",-152.733511570841,39.8178978870373,2010-11-21,TRUE,287.673,0.39,1,NA
"14758",143.284724727273,-82.2873988968415,2018-05-12,TRUE,NA,NA,2,NA
"14759",79.9501804076135,30.4540580844937,2015-01-13,TRUE,NA,NA,2,NA
"14760",142.926286803558,-34.948625967736,2006-01-27,TRUE,NA,NA,2,NA
"14761",94.0448778122663,46.1836086472831,2011-01-02,TRUE,NA,NA,2,NA
"14762",-58.5915882512927,40.1087016339697,2009-02-04,TRUE,286.65,0.39,1,NA
"14763",-134.918181812391,4.19875340564525,2005-11-26,TRUE,299.551,0.38,1,NA
"14764",46.0599378403276,-54.7245401999178,2004-10-19,TRUE,272.184,0.38,1,0
"14765",-74.4836309831589,46.7336549960465,2010-06-14,TRUE,NA,NA,2,NA
"14766",-35.6614388711751,36.4927282984987,2016-07-08,TRUE,296.436,0.37,1,NA
"14767",118.234679633752,-76.9065677690384,2010-12-28,TRUE,NA,NA,2,NA
"14768",-127.076370595023,6.09328684053973,2011-04-26,TRUE,300.679,0.4,1,NA
"14769",-123.012151876464,47.0554394898121,2011-07-14,TRUE,NA,NA,2,NA
"14770",160.317543474957,0.383417745201348,2011-10-04,TRUE,302.126,0.39,1,NA
"14771",154.144504806027,5.27252779154139,2013-12-22,TRUE,302.417,0.38,1,NA
"14772",143.060581237078,27.6434240183166,2020-04-19,TRUE,294.412,0.37,1,NA
"14773",44.9475406855345,57.4245941154596,2019-07-13,TRUE,NA,NA,2,NA
"14774",146.627616807818,-27.7788379952001,2013-02-22,TRUE,NA,NA,2,NA
"14775",104.990149112418,-1.66989236594471,2020-03-08,TRUE,302.2,0.39,1,NA
"14776",59.9242216721177,24.2836485627228,2011-08-14,TRUE,302.777,0.4,1,NA
"14777",-67.1881273202598,-0.834170670177257,2004-07-09,TRUE,NA,NA,2,NA
"14778",98.2493386790156,66.7080336206445,2005-03-19,TRUE,NA,NA,2,NA
"14779",-174.68120181933,45.3794865507584,2014-06-07,TRUE,281.742,0.39,1,NA
"14780",116.153189968318,36.6747656555661,2006-11-12,TRUE,NA,NA,2,NA
"14781",-88.8744835741818,10.2259840643388,2017-09-01,TRUE,302.918,0.38,1,NA
"14782",48.9726448338479,-47.7315427626437,2015-04-23,TRUE,278.851,0.39,1,0
"14783",-83.7623034976423,-17.2850081437473,2003-11-26,TRUE,292.483,0.4,1,NA
"14784",-127.890423126519,-9.89483180403506,2003-12-02,TRUE,300.089,0.38,1,NA
"14785",12.5631532911211,51.5393643866382,2005-09-13,TRUE,NA,NA,2,NA
"14786",-116.93166651763,-2.44823934263001,2003-01-10,TRUE,298.23,0.38,1,NA
"14787",162.717886017635,6.29885396771303,2010-06-20,TRUE,301.509,0.39,1,NA
"14788",-132.79438088648,17.9557627018502,2013-10-24,TRUE,298.538,0.37,1,NA
"14789",9.11321458406746,27.8806855407638,2010-01-25,TRUE,NA,NA,2,NA
"14790",171.513060349971,-26.7599747269984,2008-06-07,TRUE,295.574,0.38,1,NA
"14791",119.376385789365,-50.19072858413,2013-03-14,TRUE,281.446,0.37,1,0
"14792",98.6031204555184,-60.0282978722226,2006-03-18,TRUE,274.83,0.37,1,0
"14793",175.315579539165,-4.48813600747452,2005-12-16,TRUE,303.181,0.37,1,NA
"14794",-33.5723356716335,24.4257955741257,2019-12-17,TRUE,296.816,0.38,1,NA
"14795",-21.0194909479469,16.6890044824206,2020-04-10,TRUE,296.996,0.37,1,NA
"14796",137.251127315685,-46.120652367567,2012-03-28,TRUE,283.685,0.38,1,0
"14797",-28.8711767178029,-2.35512387998904,2008-10-26,TRUE,300.033,0.38,1,NA
"14798",73.8709213212132,13.00678629131,2014-03-19,TRUE,302.089,0.38,1,NA
"14799",-26.4528614468873,-35.3159170183546,2006-07-28,TRUE,288.238,0.39,1,NA
"14800",70.5122368969023,73.9029263021638,2006-05-11,TRUE,271.35,0.36,9,0.99
"14801",105.98969751969,-56.4832753648822,2011-10-18,TRUE,273.038,0.37,1,0
"14802",81.9855782389641,9.66125654461844,2017-06-12,TRUE,301.999,0.4,1,NA
"14803",26.215036092326,47.1993036198707,2005-12-27,TRUE,NA,NA,2,NA
"14804",-148.327949652448,15.4156062346317,2013-01-07,TRUE,297.79,0.39,1,NA
"14805",-103.293728353456,-36.3729366019774,2005-11-05,TRUE,289.223,0.38,1,NA
"14806",152.851091232151,-19.1023664759074,2004-02-10,TRUE,302.745,0.39,1,NA
"14807",-97.1899087820202,41.6503549437369,2015-08-16,TRUE,NA,NA,2,NA
"14808",-153.340290952474,-73.4788868508912,2003-05-02,TRUE,271.35,0.36,9,0.99
"14809",-50.6116093229502,21.6471425461876,2014-02-04,TRUE,297.572,0.38,1,NA
"14810",-172.147266827524,-5.92842154258809,2004-07-01,TRUE,303.301,0.39,1,NA
"14811",114.806762533262,-52.8901551867275,2005-08-23,TRUE,275.114,0.37,1,0
"14812",131.433415962383,2.23957872924114,2009-05-21,TRUE,302.879,0.39,1,NA
"14813",-34.3863814137876,58.9650278102409,2011-06-13,TRUE,280.759,0.37,1,0
"14814",-76.2113910075277,-12.7345258165938,2008-05-27,TRUE,NA,NA,2,NA
"14815",131.509502185509,-30.6719921621785,2020-11-23,TRUE,NA,NA,2,NA
"14816",19.7401820216328,59.225633245181,2018-01-01,TRUE,278.115,0.37,1,NA
"14817",64.0115321148187,-15.5002553958088,2019-03-09,TRUE,302.574,0.37,1,NA
"14818",-59.4619981013238,-4.19847997117546,2011-09-11,TRUE,NA,NA,2,NA
"14819",-179.846291402355,-56.8837619177632,2007-03-02,TRUE,278.622,0.37,1,0
"14820",121.87903306447,46.1860872654289,2019-08-16,TRUE,NA,NA,2,NA
"14821",-139.829659564421,-79.2019259967615,2014-02-12,TRUE,NA,NA,2,NA
"14822",86.8564600870013,-21.6314994878888,2006-06-28,TRUE,295.898,0.38,1,NA
"14823",140.845535332337,24.0449730221746,2020-10-06,TRUE,301.926,0.39,1,NA
"14824",97.3484988324344,-64.5113378591947,2019-08-08,TRUE,271.35,0.36,9,0.78
"14825",41.0397784877568,10.2264419437092,2011-11-08,FALSE,NA,NA,NA,NA
"14826",-68.4092020522803,23.1215174154191,2003-11-02,TRUE,299.563,0.39,1,NA
"14827",67.8012576699257,-66.1351882268779,2012-08-12,TRUE,271.35,0.36,9,0.95
"14828",-163.373309019953,4.86716968792902,2020-05-13,TRUE,301.785,0.38,1,NA
"14829",-131.991684157401,-47.0686327094321,2010-01-02,TRUE,287.15,0.38,1,0
"14830",-167.258173115551,-82.5675727790429,2004-09-28,TRUE,NA,NA,2,NA
"14831",69.2411071993411,23.8612960151662,2018-06-15,TRUE,NA,NA,2,NA
"14832",-30.4749895166606,-57.355509439502,2014-05-04,TRUE,273.879,0.36,1,0
"14833",-169.095660215244,31.0661868669488,2008-08-09,TRUE,298.412,0.37,1,NA
"14834",-77.6307047065347,-52.2196600763428,2014-09-25,TRUE,279.862,0.37,1,NA
"14835",-136.567467274144,8.27132751638895,2014-12-09,TRUE,300.922,0.41,1,NA
"14836",77.5434714742005,-25.342069628143,2004-02-14,TRUE,299.812,0.38,1,NA
"14837",-137.769177462906,2.55008956021931,2009-05-13,TRUE,301.346,0.38,1,NA
"14838",38.4063700027764,40.4348306135905,2020-06-15,TRUE,NA,NA,2,NA
"14839",108.602821463719,-21.8998317231394,2003-02-28,TRUE,298.748,0.38,1,NA
"14840",-11.6242960654199,24.7043378002614,2019-03-20,TRUE,NA,NA,2,NA
"14841",131.455982057378,39.7876772965482,2006-03-26,TRUE,278.386,0.38,1,0
"14842",-51.2941472791135,28.8680557241186,2016-03-14,TRUE,294.237,0.38,1,NA
"14843",-140.209484333172,12.2234236397878,2019-03-06,TRUE,299.683,0.37,1,NA
"14844",22.1605936903507,-46.7122685168802,2012-12-08,TRUE,278.97,0.39,1,NA
"14845",97.8015226777643,-32.1174424184424,2006-08-12,TRUE,289.362,0.38,1,NA
"14846",73.4899455495179,57.6982378431505,2012-04-11,TRUE,NA,NA,2,NA
"14847",-68.0197160504758,-69.1187538841421,2007-08-22,TRUE,271.35,0.36,1,NA
"14848",32.0912538003176,24.9949409218878,2017-04-15,TRUE,NA,NA,2,NA
"14849",32.5068116281182,-2.02100785346005,2005-07-09,TRUE,298.922,0.41,5,NA
"14850",22.1452664583921,-69.5671222228825,2018-07-27,TRUE,271.351,0.36,9,0.95
"14851",111.755078472197,3.21864291309379,2010-01-25,TRUE,302.407,0.4,1,NA
"14852",29.3468257505447,-16.2643556862485,2008-08-18,TRUE,NA,NA,2,NA
"14853",40.0728866457939,55.5436788442923,2015-08-03,TRUE,NA,NA,2,NA
"14854",137.648222073913,36.7753021605526,2012-05-12,TRUE,NA,NA,2,NA
"14855",115.771011728793,-8.4522561177651,2015-08-16,TRUE,300.097,0.38,1,NA
"14856",39.6119855716825,-4.21731836182963,2005-02-07,TRUE,300.429,0.38,1,NA
"14857",-161.380467871204,-60.3668097549456,2009-06-21,TRUE,274.218,0.36,1,0
"14858",-63.5483315493912,-7.33875825939835,2014-05-02,TRUE,NA,NA,2,NA
"14859",48.1224419921637,-52.4213437004717,2005-04-09,TRUE,275.727,0.37,1,0
"14860",52.662447122857,-38.8812050449596,2006-05-23,TRUE,291,0.39,1,NA
"14861",-86.0265260282904,45.9693601573463,2014-04-06,TRUE,NA,NA,2,NA
"14862",-64.0259769000113,41.7751638474265,2003-08-12,TRUE,296.986,0.39,1,0
"14863",-122.55722575821,-6.48368906976094,2011-09-25,TRUE,297.536,0.38,1,NA
"14864",-174.891686327755,40.77957400252,2019-03-16,TRUE,281.538,0.39,1,NA
"14865",-124.801306910813,-60.38644561869,2014-03-20,TRUE,276.241,0.37,1,0
"14866",78.4635624568909,-55.999888513517,2010-12-13,TRUE,272.469,0.37,1,0
"14867",108.050431245938,-13.3401551495501,2006-02-09,TRUE,301.881,0.38,1,NA
"14868",44.3707572855055,-53.799343078735,2019-05-17,TRUE,274.988,0.38,1,NA
"14869",100.091410595924,21.0873153326099,2019-04-14,TRUE,NA,NA,2,NA
"14870",-105.754257151857,53.8806526993543,2007-11-26,TRUE,NA,NA,2,NA
"14871",-159.338760897517,5.19952513658424,2010-09-21,TRUE,301.763,0.38,1,NA
"14872",-17.0418739691377,53.369362023929,2011-06-24,TRUE,285.951,0.38,1,0
"14873",179.504277482629,59.3813581727681,2012-05-09,TRUE,273.137,0.36,9,0.01
"14874",35.2021069731563,-20.0762882992164,2015-03-18,TRUE,302.132,0.37,1,NA
"14875",-102.707751262933,-19.6288553210072,2014-04-12,TRUE,296.144,0.38,1,NA
"14876",-20.0114650838077,-31.2111086497705,2020-04-04,TRUE,295.925,0.38,1,NA
"14877",60.4601397737861,-15.2417254450389,2018-04-11,TRUE,302.011,0.38,1,NA
"14878",70.6727209221572,-45.6290304703389,2013-08-24,TRUE,279.628,0.37,1,NA
"14879",-90.790048269555,-34.531788335393,2017-07-20,TRUE,288.167,0.38,1,NA
"14880",122.276303675026,-18.8090714607745,2017-05-11,TRUE,NA,NA,2,NA
"14881",-145.247862841934,4.64696372408164,2012-07-14,TRUE,301.282,0.38,1,NA
"14882",11.8619713000953,-58.8471237571057,2003-06-14,TRUE,272.319,0.37,9,0.02
"14883",141.412844918668,18.4672054024743,2017-12-09,TRUE,302.08,0.38,1,NA
"14884",90.6136351078749,-4.09643474090993,2013-08-28,TRUE,302.283,0.42,1,NA
"14885",-45.4599125962704,46.1675032801035,2012-01-07,TRUE,279.27,0.38,1,0
"14886",61.0209377110004,0.289915446645077,2013-07-08,TRUE,300.862,0.39,1,NA
"14887",-64.7268782649189,14.0654872747622,2011-02-09,TRUE,300.018,0.38,1,NA
"14888",166.452651266009,-11.5513904054619,2004-08-05,TRUE,300.46,0.39,1,NA
"14889",102.982172174379,-35.5480156045492,2010-10-28,TRUE,288.471,0.39,1,NA
"14890",77.1164312772453,11.3856782315125,2012-06-03,TRUE,NA,NA,2,NA
"14891",-27.7649928163737,35.3977614458199,2010-05-05,TRUE,291.338,0.4,1,NA
